@relation arffFile 
@attribute score numeric 
@attribute id string 
@attribute tweet string 
@attribute WordCount numeric 
@attribute SCREAMER {yes,no} 
@attribute AngerAll numeric 
@attribute AngerNN numeric 
@attribute AngerVerbs numeric 
@attribute AngerADJ numeric 
@attribute AngerHashTags numeric 
@attribute AngerMAX numeric 
@attribute AngerSTDV numeric 
@attribute HappinessAll numeric 
@attribute HappinessNN numeric 
@attribute HappinessVerbs numeric 
@attribute HappinessADJ numeric 
@attribute HappinessHashTags numeric 
@attribute HappinessMAX numeric 
@attribute HappinessSTDV numeric 
@attribute DisgustAll numeric 
@attribute DisgustNN numeric 
@attribute DisgustVerbs numeric 
@attribute DisgustADJ numeric 
@attribute DisgustHashTags numeric 
@attribute DisgustMAX numeric 
@attribute DisgustSTDV numeric 
@attribute DominanceAll numeric 
@attribute DominanceNN numeric 
@attribute DominanceVerbs numeric 
@attribute DominanceADJ numeric 
@attribute DominanceHashTags numeric 
@attribute DominanceMAX numeric 
@attribute DominanceSTDV numeric 
@attribute AnticipationAll numeric 
@attribute AnticipationNN numeric 
@attribute AnticipationVerbs numeric 
@attribute AnticipationADJ numeric 
@attribute AnticipationHashTags numeric 
@attribute AnticipationMAX numeric 
@attribute AnticipationSTDV numeric 
@attribute SadnessAll numeric 
@attribute SadnessNN numeric 
@attribute SadnessVerbs numeric 
@attribute SadnessADJ numeric 
@attribute SadnessHashTags numeric 
@attribute SadnessMAX numeric 
@attribute SadnessSTDV numeric 
@attribute TrustAll numeric 
@attribute TrustNN numeric 
@attribute TrustVerbs numeric 
@attribute TrustADJ numeric 
@attribute TrustHashTags numeric 
@attribute TrustMAX numeric 
@attribute TrustSTDV numeric 
@attribute FearAll numeric 
@attribute FearNN numeric 
@attribute FearVerbs numeric 
@attribute FearADJ numeric 
@attribute FearHashTags numeric 
@attribute FearMAX numeric 
@attribute FearSTDV numeric 
@attribute JoyAll numeric 
@attribute JoyNN numeric 
@attribute JoyVerbs numeric 
@attribute JoyADJ numeric 
@attribute JoyHashTags numeric 
@attribute JoyMAX numeric 
@attribute JoySTDV numeric 
@attribute AbsConcAll numeric 
@attribute AbsConcNN numeric 
@attribute AbsConcVerbs numeric 
@attribute AbsConcADJ numeric 
@attribute AbsConcHashTags numeric 
@attribute AbsConcMAX numeric 
@attribute AbsConcSTDV numeric 
@attribute ArousalAll numeric 
@attribute ArousalNN numeric 
@attribute ArousalVerbs numeric 
@attribute ArousalADJ numeric 
@attribute ArousalHashTags numeric 
@attribute ArousalMAX numeric 
@attribute ArousalSTDV numeric 
@attribute SurpiseAll numeric 
@attribute SurpiseNN numeric 
@attribute SurpiseVerbs numeric 
@attribute SurpiseADJ numeric 
@attribute SurpiseHashTags numeric 
@attribute SurpiseMAX numeric 
@attribute SurpiseSTDV numeric 
@attribute ValencyAll numeric 
@attribute ValencyNN numeric 
@attribute ValencyVerbs numeric 
@attribute ValencyADJ numeric 
@attribute ValencyHashTags numeric 
@attribute ValencyMAX numeric 
@attribute ValencySTDV numeric 
@attribute angerINT numeric 
@attribute fearINT numeric 
@attribute joyINT numeric 
@attribute sadnessINT numeric 

@data
0.396,"398","Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco Tx.  #KGB #G-town #fury",20,no,2.0785454545454547,2.6835999999999998,2.591,2.032,4.713333333333334,7.473,1.4678167696494235,5.64790909090909,6.202,7.056,6.3,4.387999999999999,7.593,1.0157469646048156,1.8082272727272726,1.4326,1.532,1.261,3.4986666666666664,5.637,1.326969333690162,5.3503181818181815,5.743,4.789,5.974,4.225666666666666,6.594,0.8440426747484614,2.715909090909091,3.8222,1.764,1.475,5.709333333333333,7.405,1.9210968322708355,1.0692272727272727,1.5506,0.6,0.913,2.264666666666667,4.264,0.8484221170765109,1.7793636363636365,1.9564,0.852,1.244,3.6263333333333336,3.97,1.2026404499882963,1.8357272727272729,1.9591999999999998,1.016,1.269,4.177333333333333,5.29,1.3215374229181556,1.7542727272727274,2.0744,0.967,2.528,3.2433333333333336,3.637,0.9052093776116205,3.153545454545454,3.8268,4.325,1.586,4.283333333333334,6.759,1.8111573444642866,2.6157727272727276,4.4088,3.663,2.211,3.7913333333333337,6.572,1.4126991029271785,2.9131363636363643,3.4078000000000004,2.602,2.554,4.936333333333334,6.271,1.3460695621823435,5.6801818181818176,5.932,5.501,6.202,3.8813333333333335,7.3,1.0140165132666672,0.451,0.471,0.447,0.383
0.583,"399","#Scorpio's can withdraw to a quiet place after being hurt only to think of a plan to sting back.",19,no,1.5990952380952383,0.48350000000000004,2.1416666666666666,1.892,4.645,4.645,0.9619664705571553,4.950380952380953,6.2075,3.9773333333333336,5.12,6.02,6.259,1.3010059368116074,1.3098571428571428,0.7075,1.7469999999999999,1.152,3.089,3.089,0.7277683893735896,5.145714285714286,6.465,4.250000000000001,6.336,5.64,6.916,1.3824606736850469,1.4056190476190475,1.2685,1.673,1.243,4.346,4.346,0.8831570345182376,0.7711428571428571,0.4615,1.0646666666666667,2.258,1.011,2.258,0.5580547720174326,0.9832380952380949,0.8055000000000001,1.2896666666666665,0.749,2.268,2.372,0.5073656378551769,1.0811428571428572,1.0215,1.3618333333333335,1.081,2.129,2.392,0.5120275662221991,1.095952380952381,0.738,0.8690000000000001,3.463,1.456,3.463,0.6064601780983213,2.2664761904761908,5.4635,2.7931666666666666,2.516,1.331,7.199,1.9085001603103842,1.8641904761904764,0.898,3.094666666666667,0.623,3.405,5.156,1.2343462487911412,1.6364285714285716,0.7789999999999999,1.7946666666666669,2.854,3.801,3.801,0.8073917618745298,5.45304761904762,6.1435,4.3045,6.779,5.271,6.779,1.4533659372708057,0.329,0.302,0.461,0.554
0.333,"400","@ThatAnt_ @Football_Pollss i have hit a lot of irate villa fans lol",12,no,2.2066,1.5593333333333332,0.8979999999999999,7.656,2.892,7.656,2.1352863560239927,5.593999999999999,6.337,5.064,3.712,5.29,7.421,1.109751123250414,1.5264,1.3793333333333333,0.853,3.925,2.432,3.925,0.9370906750861058,4.978800000000001,5.583333333333333,5.6080000000000005,2.583,5.071,6.098,1.0710119617549667,1.975,2.5716666666666668,0.921,4.765,3.831,4.765,1.4578257021255243,0.8172,0.79,0.523,1.75,2.073,1.75,0.3865231917722115,0.9136000000000001,1.2003333333333333,0.4505,1.474,3.464,2.246,0.5862026953196309,1.0851,1.0593333333333332,0.702,3.016,2.785,3.016,0.7839861747647225,1.1979,1.5346666666666666,0.605,1.776,2.945,2.71,0.642403723871869,3.5536000000000003,6.219666666666666,3.1885000000000003,2.046,4.067,7.66,2.362209615310772,2.4746,2.1296666666666666,2.9065000000000003,3.981,2.346,4.692,1.453478295522694,2.1536,2.57,1.217,4.185,4.448,4.185,1.076038743623006,5.4834000000000005,6.185333333333333,5.101,2.682,5.276,6.688,1.3455579759589202,0.447,0.448,0.319,0.364
0.646,"401","@jamiesmart Huh! It's always my fault isn't it &gt;:(  #sulk",10,yes,2.315444444444444,4.366,2.0,2.892,2.892,4.366,1.359843107780371,4.954666666666666,2.553,4.01,5.29,5.29,6.329,1.1709975448309016,1.5635555555555556,1.654,0.927,2.432,2.432,3.668,0.9581280069895556,4.689,2.59,5.071,5.071,5.071,6.007,1.047038442465223,1.7377777777777776,1.951,1.101,3.831,3.831,5.229,1.442333073337932,0.7928888888888889,1.534,0.472,2.073,2.073,1.57,0.5204595191857971,1.1795555555555557,1.73,0.483,3.464,3.464,3.289,0.8982968761928197,1.2646666666666666,1.371,0.715,2.785,2.785,2.855,0.8392009592463535,1.0297777777777777,0.728,0.732,2.945,2.945,1.922,0.39513060428729696,1.4512222222222217,1.655,0.514,4.067,4.067,2.372,0.6190397357556657,2.3789999999999996,2.716,1.389,2.346,2.346,3.678,0.6919994580922734,2.188888888888889,1.763,0.971,4.448,4.448,4.017,1.0216287785253073,5.109444444444446,2.967,4.953,5.276,5.276,6.75,1.2027921797957357,0.541,0.447,0.352,0.536
0.562,"402","@jamiesmart Huh! It's always my fault isn't it &gt;:( #huff #sulk",11,yes,2.7171999999999996,4.366,2.0,2.892,6.333,6.333,1.8049334736893892,4.9593,2.553,4.01,5.29,5.001,6.329,1.1041242935265738,1.9181000000000001,1.654,0.927,2.432,5.109,5.109,1.4398006382057822,4.7103,2.59,5.071,5.071,4.902,6.007,0.9894526039965509,2.2008,1.951,1.101,3.831,6.368,6.368,1.998267571895438,0.9541999999999999,1.534,0.472,2.073,2.406,2.406,0.7078087940177693,1.4712,1.73,0.483,3.464,4.096,4.096,1.25213513647689,1.7155999999999998,1.371,0.715,2.785,5.774,5.774,1.6307716101417895,1.2767,0.728,0.732,2.945,3.499,3.499,0.8651511171787016,1.7497999999999998,1.655,0.514,4.067,4.437,4.437,1.1100081881579875,2.4564999999999997,2.716,1.389,2.346,3.154,3.678,0.6969352353140299,2.5743,1.763,0.971,4.448,6.043,6.043,1.5534391272985957,4.972500000000001,2.967,4.953,5.276,3.74,6.75,1.2138786549276204,0.545,0.462,0.386,0.481
0.562,"403","@Dak2future decorations are up all over Jersey already #outrage",9,no,2.137125,4.656,1.624,2.892,7.398,7.398,2.181137805137493,5.182124999999999,4.788,5.511,5.29,2.199,7.377,1.4492913970528594,1.81,3.7455,1.12,2.432,5.811,5.811,1.701874680630577,4.9624999999999995,4.0995,5.158,5.071,2.174,6.025,1.240183742146991,1.9139999999999997,3.8795,1.674,3.831,6.362,6.362,1.9578623182294657,1.039125,2.527,0.39,2.073,3.345,3.345,1.0608351746888596,1.113375,2.2715,0.745,3.464,3.704,3.704,1.2174220934299775,1.593375,3.497,0.855,2.785,4.677,4.677,1.3767196973240412,1.058375,1.8025000000000002,0.967,2.945,1.586,2.019,0.5574513271514,3.1734999999999998,5.1690000000000005,0.928,4.067,2.115,8.223,2.7570964540876797,2.103875,3.682,1.504,2.346,5.289,5.289,1.3287971400050929,1.9859999999999998,3.2495,1.355,4.448,4.137,4.137,1.0728907546570485,5.1675,4.248,5.521,5.276,2.03,6.466,1.3357536128664278,0.599,0.301,0.412,0.475
0.208,"404","@Dak2future decorations are up all over Jersey already ",8,no,1.385571428571429,1.914,1.624,2.892,2.892,2.129,0.5277151558504698,5.608285714285714,7.377,5.511,5.29,5.29,7.377,0.8691752248129092,1.2384285714285714,1.68,1.12,2.432,2.432,2.201,0.5744248883717978,5.360857142857142,6.025,5.158,5.071,5.071,6.025,0.5597378638170516,1.2785714285714282,1.397,1.674,3.831,3.831,2.904,0.8387971262752507,0.7097142857142857,1.709,0.39,2.073,2.073,1.709,0.5478685104675252,0.7432857142857142,0.839,0.745,3.464,3.464,2.168,0.6714059165377564,1.1528571428571428,2.317,0.855,2.785,2.785,2.317,0.632503604356378,0.983,2.019,0.967,2.945,2.945,2.019,0.556343119546442,3.3247142857142857,8.223,0.928,4.067,4.067,8.223,2.9419546628211726,1.6488571428571428,2.075,1.504,2.346,2.346,2.075,0.35721208852791664,1.6787142857142856,2.362,1.355,4.448,4.448,2.914,0.6794470090413512,5.615714285714286,6.466,5.521,5.276,5.276,6.466,0.45451172125909456,0.456,0.241,0.349,0.425
0.521,"405","The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. #days",19,no,2.16125,2.7929999999999997,1.95,3.4120000000000004,1.763,4.516,1.0343408719922482,4.57875,4.54575,4.005,3.1413333333333333,5.513,9.827,1.8940539334009416,2.57915,3.3975,2.7089999999999996,4.371666666666666,2.059,6.802,1.5129109367810052,4.178099999999999,3.6632499999999997,3.8143333333333334,2.732333333333333,4.082,7.539,1.6858168065549584,2.39355,2.7127499999999998,2.3373333333333335,3.421666666666667,3.889,4.012,1.1259194827246517,1.57835,1.2752499999999998,2.155,2.521,4.695,4.782,1.2977418555645843,1.2815000000000003,1.2734999999999999,1.3383333333333332,1.508,2.745,2.745,0.6771110069918179,1.7440499999999997,1.79725,1.8043333333333333,2.328,2.699,3.204,0.8148759979931077,1.4829,1.5797500000000002,1.3106666666666669,1.0976666666666668,2.981,2.981,0.6665932161292025,2.5888999999999998,3.7065,2.1826666666666665,2.2783333333333333,3.322,7.894,1.97956576578113,2.8971499999999994,5.135,3.9130000000000003,3.195,2.406,6.676,1.872282684318797,2.6643,2.776,2.354,2.973666666666667,3.573,4.772,0.8861118558357245,4.51095,3.8840000000000003,3.758666666666667,2.667666666666667,5.304,8.957,2.0346056251765354,0.539,0.346,0.407,0.532
0.375,"406","@RiveraJose39 happy birthday to my seed‼️‼️‼️ #renewtherivalry #imyourdaddy #cantbeatme  #tater",10,no,2.1656,1.151,2.892,1.806,5.387,5.387,1.8209218269876386,7.0042,8.412,5.29,9.184,6.223,9.184,1.7104827388781214,1.5661999999999998,1.004,2.432,1.306,4.106,4.106,1.44153154665446,5.9804,6.252,5.071,7.972,5.3,7.972,1.2137851127773815,2.1276,1.687,3.831,2.286,4.72,4.72,1.550531296040167,1.0415999999999999,1.042,2.073,1.077,1.986,1.986,0.6040805409877064,1.4486,1.008,3.464,2.171,2.68,2.68,0.9195410811921347,1.2548,0.753,2.785,1.462,2.306,2.306,0.6508261672674202,2.4976,1.772,2.945,5.239,3.519,5.239,1.850818818793455,3.3427999999999995,4.922,4.067,2.797,6.123,6.123,2.1507839733455336,3.7184,4.265,2.346,5.834,4.632,5.834,1.797058513237674,3.2708,2.854,4.448,4.424,6.043,6.043,1.9869717411176238,6.697999999999999,7.163,5.276,8.54,5.849,8.54,1.1697085106982845,0.398,0.664,0.403,0.386
0.138,"407","@RiveraJose39 happy birthday to my seed‼️‼️‼️ #renewtherivalry #imyourdaddy #cantbeatme #madden #tater",11,no,2.7276666666666665,1.151,2.892,1.806,5.4625,5.538,2.132631863840233,6.592666666666666,8.412,5.29,9.184,5.379,9.184,1.8321460276590036,1.8403333333333334,1.004,2.432,1.306,3.6585,4.106,1.4537211103463643,5.84,6.252,5.071,7.972,5.218999999999999,7.972,1.138811836959908,2.7399999999999998,1.687,3.831,2.286,5.260999999999999,5.802,2.0429195774675026,1.1449999999999998,1.042,2.073,1.077,1.8239999999999998,1.986,0.5967243919934897,1.8886666666666667,1.008,3.464,2.171,3.3845,4.089,1.35587487131618,1.5419999999999998,0.753,2.785,1.462,2.6420000000000003,2.978,0.9131061274572635,2.295,1.772,2.945,5.239,2.4005,5.239,1.728208552229736,3.5511666666666666,4.922,4.067,2.797,5.3580000000000005,6.123,1.9902757011697316,3.838666666666667,4.265,2.346,5.834,4.536,5.834,1.6341113385160346,3.7448333333333337,2.854,4.448,4.424,6.079000000000001,6.115,2.122896833731368,6.267,7.163,5.276,8.54,4.9805,8.54,1.486317731846054,0.397,0.663,0.372,0.408
0.5,"408","@lyssababe615 \nIf this room was burning 🔥",7,no,1.6643999999999999,0.742,2.1555,2.892,2.892,2.505,0.6306086742188058,4.652,6.003,3.6155,5.29,5.29,6.003,1.2835400266450594,1.5354,1.133,1.94,2.432,2.432,2.336,0.47484292139611806,5.0528,5.851,4.0215,5.071,5.071,6.223,1.0708815060500392,2.0835999999999997,0.869,2.0315,3.831,3.831,4.031,1.1927773472027374,0.901,0.698,1.1185,2.073,2.073,1.534,0.37587763966482496,0.8533999999999999,0.327,0.6625,3.464,3.464,1.734,0.5326925004165161,1.373,0.672,1.3815,2.785,2.785,2.398,0.6625126413888267,1.4742000000000002,0.477,1.6245,2.945,2.945,2.512,0.7476628250755818,4.700200000000001,8.523,3.507,4.067,4.067,8.523,3.3485244063617037,2.9585999999999997,0.67,3.1475,2.346,2.346,5.404,2.0930023411358145,2.139,1.127,1.7985,4.448,4.448,3.921,1.0817788591019886,5.033399999999999,6.033,4.0745000000000005,5.276,5.276,6.268,1.171765462880691,0.501,0.466,0.389,0.49
0.458,"409","What u do wen ur love cheats on u ? Wen thy don't understand the emotions behind the anger the constant waiting.. what u do ? @ritujai18874",27,no,1.9700357142857143,4.8655,1.9508571428571428,2.957,2.892,6.699,1.201867142535679,5.018714285714287,4.3385,5.409428571428571,5.137,5.29,9.827,1.331854703930182,1.5387142857142855,2.3040000000000003,1.4257142857142857,1.293,2.432,3.282,0.6108705904746751,5.497357142857143,4.293,6.184142857142858,5.605,5.071,8.057,1.147380824579946,1.7356071428571427,2.8975,1.8544285714285713,1.822,3.831,4.591,0.913066398108318,0.8267857142857145,2.5165,0.5438571428571428,1.324,2.073,3.099,0.6245418087682129,1.1683571428571429,2.9939999999999998,1.151142857142857,1.892,3.464,3.801,0.7756204309519269,1.3396785714285713,3.4034999999999997,0.9877142857142857,1.677,2.785,4.156,0.7709004380915446,1.1505714285714284,1.5495,0.9031428571428571,1.679,2.945,3.782,0.6832210980224986,2.22,1.299,1.6131428571428572,1.299,4.067,5.135,1.512014403223579,2.2422500000000003,5.2725,2.609428571428572,0.931,2.346,6.374,1.3439221104248895,2.141142857142858,4.5565,2.177142857142857,2.542,4.448,5.468,0.9212784480470487,5.225607142857142,3.7525,5.577857142857143,5.086,5.276,8.957,1.3750373823682225,0.398,0.362,0.579,0.417
0.667,"410","@brian5or6 turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery?   #rage. #iphonePhoneHome",17,yes,2.5357777777777772,2.761714285714286,1.6989999999999998,2.892,7.86,7.86,1.67744001577879,5.0183333333333335,5.124714285714285,5.535666666666667,5.29,2.298,6.723,1.3190289208799204,1.8205,2.2385714285714284,1.3796666666666668,2.432,3.546,4.067,0.8777085306101806,5.168277777777778,5.262714285714287,5.422333333333334,5.071,2.463,6.865,1.4477633380516777,2.0433888888888885,3.1634285714285713,1.3243333333333334,3.831,3.748,5.563,1.540857749623619,1.0221666666666664,1.4997142857142856,0.7333333333333334,2.073,2.56,2.591,0.7479794154135212,1.6266666666666665,2.712285714285714,0.9136666666666667,3.464,2.657,6.231,1.54816019842909,1.590277777777778,2.0592857142857146,0.975,2.785,3.333,3.333,0.8772999222585007,1.4018333333333335,1.9245714285714286,0.8873333333333333,2.945,2.152,3.701,0.8327541300867084,2.963888888888889,3.5504285714285717,2.707333333333333,4.067,3.418,7.1,2.0243025781993595,2.7800555555555553,3.492428571428572,1.7536666666666665,2.346,7.041,7.041,1.895509134529551,2.5320555555555555,3.2751428571428574,1.8146666666666667,4.448,3.897,4.376,1.0948131439937312,5.168333333333333,5.041571428571428,5.678333333333334,5.276,2.25,6.804,1.450643711071257,0.735,0.45,0.384,0.492
0.333,"411","Anyway I'm in a car with a furious white men and I have a really funny story to tell when I'm sober 😂",23,no,2.0229999999999997,1.6593333333333333,1.409,4.06725,2.892,8.011,1.7060544326816562,5.5224782608695655,6.650666666666666,5.6155,5.618,5.29,9.03,1.275756811734802,1.4000000000000004,1.6366666666666667,1.007,2.2795,2.432,2.915,0.625879381350752,5.220434782608694,5.621666666666666,5.4215,5.56325,5.071,7.386,1.0794983610281446,1.3359565217391307,1.7599999999999998,1.2235,2.247,3.831,3.657,0.6901112214880406,0.7793913043478262,1.0466666666666666,0.459,1.25825,2.073,1.621,0.37025859994068955,0.9442608695652174,1.1146666666666667,0.642,1.53275,3.464,3.046,0.5874854905280875,1.0655217391304348,1.1989999999999998,0.409,1.7647499999999998,2.785,2.828,0.6267015288988137,0.982,0.793,0.47350000000000003,1.258,2.945,2.35,0.4425440912804878,2.6299565217391305,7.269666666666666,1.928,3.00325,4.067,8.706,2.377223886619564,2.1769565217391302,1.735666666666667,2.1494999999999997,4.19975,2.346,6.929,1.5689729263050591,1.872608695652174,1.3186666666666667,1.2770000000000001,3.1895,4.448,4.053,0.9142205194058853,5.686217391304347,6.774333333333334,5.766500000000001,5.57625,5.276,8.715,1.4359905658249779,0.513,0.514,0.624,0.242
0.396,"412","@TheAlexValle Tio Valle please! WNF grudge match @Anti with Low Tier God!!!",12,yes,2.21875,2.6416666666666666,1.753,1.484,2.892,4.914,1.1093846062324166,5.158416666666666,4.4543333333333335,6.247,3.046,5.29,6.573,1.3169641714138918,1.7112500000000004,1.6883333333333332,1.538,1.306,2.432,2.304,0.47521691219522433,5.0568333333333335,5.0,6.523,2.114,5.071,6.523,1.2456125060192336,2.2735833333333333,2.764666666666667,1.545,1.925,3.831,4.514,1.1659945000909844,1.0929166666666668,1.2366666666666666,0.677,1.067,2.073,2.022,0.5474573388664983,1.7730833333333333,2.106333333333333,0.781,0.917,3.464,4.057,1.0055068788095554,1.68675,2.147,0.871,1.403,2.785,3.183,0.9005954721990637,1.77425,1.3173333333333332,0.821,0.627,2.945,4.442,1.2238110463926724,3.3540833333333335,4.089666666666666,1.171,2.384,4.067,7.351,1.9703242676516395,2.07875,1.99,1.52,1.64,2.346,3.678,0.9091368658838397,2.5520833333333335,2.8979999999999997,0.911,1.451,4.448,4.568,1.2399210721459308,5.144666666666667,4.149333333333334,6.691,3.753,5.276,6.691,1.222613321264468,0.445,0.351,0.313,0.35
0.521,"413","@hanktastic1776 @sue51684 @EternalRiteWing If you watch his UN speech you can see his resentment towards us Americans!!!!🇺🇸✝🇺🇸",17,yes,2.0095625,3.279666666666667,1.2009999999999998,2.892,2.892,5.022,1.1708953821043677,5.197000000000001,4.21,5.903333333333333,5.29,5.29,6.234,1.1075965571151498,2.2325,3.6530000000000005,1.0746666666666667,2.432,2.432,6.184,1.5698975762768728,5.054187499999999,4.361666666666667,6.740333333333335,5.071,5.071,7.123,1.736264197206174,2.0404999999999998,3.0180000000000002,1.0753333333333333,3.831,3.831,3.973,1.2330825330582431,0.9986875000000002,1.2590000000000001,0.525,2.073,2.073,2.822,0.7575379170928233,1.4619999999999997,1.9983333333333333,0.7959999999999999,3.464,3.464,3.869,1.1164125282946862,1.8085624999999999,2.607333333333333,0.5413333333333333,2.785,2.785,5.065,1.4349574195192458,1.2712500000000002,1.579,0.6066666666666667,2.945,2.945,3.212,0.8814702490725368,3.0730625,3.405333333333333,4.171666666666667,4.067,4.067,6.753,2.0248646858082475,2.329375,3.111,1.3633333333333333,2.346,2.346,4.982,0.9219576906416764,2.2655,2.6980000000000004,1.5626666666666666,4.448,4.448,4.125,0.8788030496078173,5.1750625,4.077333333333333,6.373,5.276,5.276,7.019,1.5036964883801074,0.52,0.394,0.397,0.436
0.85,"414","2 days on.......never a fucking pen!!!! #nffc ",7,yes,2.1205555555555557,1.973,2.892,2.828,4.29,4.29,1.1736141946047591,4.841666666666666,5.612,5.29,3.872,5.609,5.684,0.947294964622952,1.665888888888889,1.5314999999999999,2.432,3.494,1.577,3.494,0.744691285776268,4.891555555555556,5.3215,5.071,3.588,4.602,6.301,0.7977313318265604,1.6027777777777776,1.584,3.831,0.921,3.703,3.703,0.890514988332282,0.9074444444444444,1.0005000000000002,2.073,0.764,2.314,2.314,0.5903041824159624,1.205111111111111,1.4434999999999998,3.464,0.376,3.325,3.325,0.9756877631246131,1.307,1.2555,2.785,0.554,2.978,2.978,0.7764735990360522,0.9965555555555555,0.884,2.945,0.421,1.837,1.837,0.4165096370767162,3.4023333333333334,6.2855,4.067,4.308,3.817,8.958,2.498159572565372,2.146555555555556,0.911,2.346,6.7,3.05,6.7,1.8255027465818228,2.2648888888888887,2.4219999999999997,4.448,1.211,5.12,5.12,1.2846504820810642,5.099222222222222,5.3885000000000005,5.276,3.991,5.102,6.656,0.7806168678964376,0.602,0.323,0.383,0.47
0.667,"415","2 days on.......never a fucking pen!!!! #nffc #bitter",8,yes,2.5773,1.973,2.892,2.828,5.489,6.688,1.8194735532870796,4.6396999999999995,5.612,5.29,3.872,4.2155000000000005,5.684,1.097982498342604,1.9375,1.5314999999999999,2.432,3.494,2.9795,4.382,1.1093568957834183,4.713,5.3215,5.071,3.588,3.854,6.301,0.9404721036680344,1.7799,1.584,3.831,0.921,3.5385,3.703,1.0092704130542351,1.1019999999999999,1.0005000000000002,2.073,0.764,2.5835,2.853,0.8296143682458736,1.2936,1.4434999999999998,3.464,0.376,2.7075,3.325,0.9615068266932782,1.3914,1.2555,2.785,0.554,2.5645,2.978,0.7792013289972696,1.085,0.884,2.945,0.421,1.859,1.881,0.4821087936232743,3.2867000000000006,6.2855,4.067,4.308,3.0315000000000003,8.958,2.383503632610336,2.2408,0.911,2.346,6.7,3.0694999999999997,6.7,1.746713218209179,2.4269,2.4219999999999997,4.448,1.211,4.5024999999999995,5.12,1.3150791653399088,4.8446,5.3885000000000005,5.276,3.991,3.8275,6.656,1.090862268523799,0.588,0.325,0.373,0.489
0.521,"416","@EASPORTS_MUT fix this home/away deptch chart invalid glitch. I have to close madden and re-open it everytime this happens",19,no,2.2612941176470587,3.932,1.6258,5.473,2.892,5.473,1.5758925552169587,5.050176470588235,4.597666666666666,5.3957999999999995,2.941,5.29,6.02,0.76422528053694,1.2589411764705882,1.5423333333333336,1.004,2.162,2.432,2.407,0.5301617053536868,5.1032352941176455,4.09,5.4092,3.666,5.071,7.159,1.3064565401024524,1.7889999999999997,3.588666666666667,1.5274,4.16,3.831,4.16,1.2978493749276148,0.9159999999999998,1.6023333333333334,0.8936,1.175,2.073,2.642,0.5624174383854043,1.139294117647059,1.7573333333333332,0.8452,3.697,3.464,3.697,0.8150536611709902,1.1214117647058823,1.7236666666666665,0.9591999999999998,2.591,2.785,2.634,0.6644763971375818,0.8568823529411765,0.8953333333333333,0.584,1.1,2.945,1.133,0.23615749044677295,2.661764705882353,5.596333333333334,2.6372000000000004,1.202,4.067,7.212,1.8384787369389046,2.179294117647059,2.767666666666667,2.2148000000000003,1.621,2.346,4.119,1.0009656440598924,2.2245882352941173,4.001,1.4701999999999997,3.453,4.448,5.228,1.258567641151218,5.351764705882353,4.531666666666667,5.5076,2.836,5.276,6.75,1.1161674678006301,0.524,0.483,0.605,0.475
0.75,"417","My anger is boiling over.",5,no,3.1183333333333336,6.699,2.898,2.892,2.892,6.699,1.9919363108961758,4.452333333333334,2.276,4.3575,5.29,5.29,5.514,1.285505140661315,2.0999999999999996,2.6,2.9245,2.432,2.432,4.601,1.3380964090826941,4.714833333333334,3.161,4.9815000000000005,5.071,5.071,5.823,1.0316849163706268,1.7171666666666667,2.827,1.761,3.831,3.831,2.827,1.0019791248657164,1.0715000000000001,1.934,0.9029999999999999,2.073,2.073,1.934,0.5843634998868427,1.0768333333333333,2.187,0.6935,3.464,3.464,2.187,0.6973869561919456,1.5208333333333333,2.651,1.554,2.785,2.785,2.651,0.8086973269812795,1.4935,1.893,1.3615,2.945,2.945,2.395,0.5737632787134429,2.2546666666666666,1.43,3.39,4.067,4.067,6.105,1.9418760688227934,2.5668333333333337,6.374,2.101,2.346,2.346,6.374,1.9352084556105746,2.400166666666667,3.645,2.0145,4.448,4.448,3.645,0.8707512656704363,4.574000000000001,1.524,4.4975,5.276,5.276,6.076,1.9012179254362187,0.638,0.299,0.517,0.634
0.583,"418","Glasgow Girls' is a real tonic @stratfordeast:an eclectic range of songs barbed humour and eloquence in its fiery rage against injustice",21,no,2.2205999999999997,3.4139999999999997,1.57,1.9084999999999999,2.892,7.753,1.5380386048470955,5.2468,5.442875,5.191,5.468249999999999,5.29,7.891,1.5051559443016749,1.9431600000000002,2.65375,1.248,1.84525,2.432,5.212,1.0179856203961495,5.093839999999999,5.034250000000001,5.823,5.41,5.071,7.065,1.2897252187966242,2.3600800000000004,3.242875,0.908,2.8169999999999997,3.831,4.559,1.1524886810724,1.2019199999999999,1.7567499999999998,0.416,1.5895,2.073,2.868,0.7280776584037356,1.4214399999999998,2.0067500000000003,0.778,1.41125,3.464,3.15,0.7708989384694555,1.54044,2.09475,0.871,1.5445,2.785,3.349,0.7024863035438247,1.6243599999999998,2.133375,1.145,2.0092499999999998,2.945,3.572,0.795917545980738,2.75652,3.4964999999999997,0.675,3.48625,4.067,7.268,2.0811500850891713,2.73188,3.3930000000000002,1.431,4.1819999999999995,2.346,7.649,2.0241545831943433,2.7870000000000004,3.6885000000000003,1.487,3.492,4.448,5.707,1.4125697622890465,5.442,5.179375,6.076,5.587,5.276,7.439,1.4736444618699587,0.513,0.275,0.479,0.496
